Nazwa;Zadruk;Laminowanie;Mechanizm;Wielobig;Kółko grzbietowe;Kieszonki (wklejane);Nakład;Product quantity limit;Koszt;Dodatkowe dni
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Ficka för visitkort;50;74;22.6;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Icke;1;9;201.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Icke;10;19;51.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Icke;20;49;32.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Icke;50;74;22.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Ryggficka;1;9;201.6;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Ryggficka;10;19;51.6;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Ryggficka;20;49;32.6;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Ryggficka;50;74;22.6;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Trekantig ficka;1;9;201.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Trekantig ficka;10;19;51.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Trekantig ficka;20;49;32.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Ja;Nej;Trekantig ficka;50;74;22.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ficka för visitkort;1;9;201.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ficka för visitkort;10;19;51.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ficka för visitkort;20;49;32.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ficka för visitkort;50;74;22.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Icke;1;9;201.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Icke;10;19;51.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Icke;20;49;32.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Icke;50;74;22.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ryggficka;1;9;201.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ryggficka;10;19;51.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ryggficka;20;49;32.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Ryggficka;50;74;22.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Trekantig ficka;1;9;201.85;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Trekantig ficka;10;19;51.85;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Trekantig ficka;20;49;32.85;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Ja;Trekantig ficka;50;74;22.85;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ficka för visitkort;1;9;201.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ficka för visitkort;10;19;51.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ficka för visitkort;20;49;32.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ficka för visitkort;50;74;22.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Icke;1;9;201;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Icke;10;19;51;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Icke;20;49;32;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Icke;50;74;22;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ryggficka;1;9;201.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ryggficka;10;19;51.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ryggficka;20;49;32.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Ryggficka;50;74;22.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Trekantig ficka;1;9;201.5;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Trekantig ficka;10;19;51.5;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Trekantig ficka;20;49;32.5;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR30;Nej;Nej;Trekantig ficka;50;74;22.5;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ficka för visitkort;1;9;202.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ficka för visitkort;10;19;52.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ficka för visitkort;20;49;33.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ficka för visitkort;50;74;23.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Icke;1;9;201.9;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Icke;10;19;51.9;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Icke;20;49;32.9;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Icke;50;74;22.9;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ryggficka;1;9;202.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ryggficka;10;19;52.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ryggficka;20;49;33.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Ryggficka;50;74;23.3;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Trekantig ficka;1;9;202.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Trekantig ficka;10;19;52.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Trekantig ficka;20;49;33.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Ja;Trekantig ficka;50;74;23.4;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ficka för visitkort;1;9;201.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ficka för visitkort;10;19;51.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ficka för visitkort;20;49;32.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ficka för visitkort;50;74;22.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Icke;1;9;201.55;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Icke;10;19;51.55;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Icke;20;49;32.55;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Icke;50;74;22.55;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ryggficka;1;9;201.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ryggficka;10;19;51.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ryggficka;20;49;32.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Ryggficka;50;74;22.95;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Trekantig ficka;1;9;202.05;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Trekantig ficka;10;19;52.05;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Trekantig ficka;20;49;33.05;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Ja;Nej;Trekantig ficka;50;74;23.05;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ficka för visitkort;1;9;202.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ficka för visitkort;10;19;52.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ficka för visitkort;20;49;33.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ficka för visitkort;50;74;23.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Icke;1;9;201.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Icke;10;19;51.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Icke;20;49;32.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Icke;50;74;22.7;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ryggficka;1;9;202.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ryggficka;10;19;52.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ryggficka;20;49;33.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Ryggficka;50;74;23.1;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Trekantig ficka;1;9;202.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Trekantig ficka;10;19;52.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Trekantig ficka;20;49;33.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Ja;Trekantig ficka;50;74;23.2;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ficka för visitkort;1;9;201.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ficka för visitkort;10;19;51.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ficka för visitkort;20;49;32.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ficka för visitkort;50;74;22.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Icke;1;9;201.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Icke;10;19;51.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Icke;20;49;32.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Icke;50;74;22.35;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ryggficka;1;9;201.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ryggficka;10;19;51.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ryggficka;20;49;32.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Ryggficka;50;74;22.75;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Trekantig ficka;1;9;201.85;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Trekantig ficka;10;19;51.85;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Trekantig ficka;20;49;32.85;0
Reklampärmar;CMYK tryck 4/4;Gotäld folie;STR38;Nej;Nej;Trekantig ficka;50;74;22.85;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ficka för visitkort;1;9;202.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ficka för visitkort;10;19;52.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ficka för visitkort;20;49;33.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ficka för visitkort;50;74;23.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Icke;1;9;201.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Icke;10;19;51.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Icke;20;49;32.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Icke;50;74;22.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ryggficka;1;9;202.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ryggficka;10;19;52.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ryggficka;20;49;33.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Ryggficka;50;74;23.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Trekantig ficka;1;9;202.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Trekantig ficka;10;19;52.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Trekantig ficka;20;49;33.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Ja;Trekantig ficka;50;74;23.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ficka för visitkort;1;9;201.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ficka för visitkort;10;19;51.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ficka för visitkort;20;49;32.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ficka för visitkort;50;74;22.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Icke;1;9;201.25;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Icke;10;19;51.25;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Icke;20;49;32.25;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Icke;50;74;22.25;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ryggficka;1;9;201.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ryggficka;10;19;51.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ryggficka;20;49;32.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Ryggficka;50;74;22.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Trekantig ficka;1;9;201.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Trekantig ficka;10;19;51.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Trekantig ficka;20;49;32.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Ja;Nej;Trekantig ficka;50;74;22.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ficka för visitkort;1;9;201.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ficka för visitkort;10;19;51.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ficka för visitkort;20;49;32.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ficka för visitkort;50;74;22.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Icke;1;9;201.4;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Icke;10;19;51.4;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Icke;20;49;32.4;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Icke;50;74;22.4;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ryggficka;1;9;201.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ryggficka;10;19;51.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ryggficka;20;49;32.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Ryggficka;50;74;22.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Trekantig ficka;1;9;201.9;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Trekantig ficka;10;19;51.9;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Trekantig ficka;20;49;32.9;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Ja;Trekantig ficka;50;74;22.9;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ficka för visitkort;1;9;201.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ficka för visitkort;10;19;51.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ficka för visitkort;20;49;32.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ficka för visitkort;50;74;22.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Icke;1;9;201.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Icke;10;19;51.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Icke;20;49;32.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Icke;50;74;22.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ryggficka;1;9;201.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ryggficka;10;19;51.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ryggficka;20;49;32.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Ryggficka;50;74;22.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Trekantig ficka;1;9;201.55;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Trekantig ficka;10;19;51.55;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Trekantig ficka;20;49;32.55;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR16;Nej;Nej;Trekantig ficka;50;74;22.55;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ficka för visitkort;1;9;202.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ficka för visitkort;10;19;52.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ficka för visitkort;20;49;33.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ficka för visitkort;50;74;23.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Icke;1;9;201.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Icke;10;19;51.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Icke;20;49;32.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Icke;50;74;22.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ryggficka;1;9;202.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ryggficka;10;19;52.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ryggficka;20;49;33.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Ryggficka;50;74;23.0;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Trekantig ficka;1;9;202.15;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Trekantig ficka;10;19;52.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Trekantig ficka;20;49;33.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Ja;Trekantig ficka;50;74;23.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ficka för visitkort;1;9;201.7;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ficka för visitkort;10;19;51.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ficka för visitkort;20;49;32.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ficka för visitkort;50;74;22.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Icke;1;9;201.3;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Icke;10;19;51.25;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Icke;20;49;32.25;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Icke;50;74;22.25;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ryggficka;1;9;201.7;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ryggficka;10;19;51.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ryggficka;20;49;32.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Ryggficka;50;74;22.65;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Trekantig ficka;1;9;201.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Trekantig ficka;10;19;51.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Trekantig ficka;20;49;32.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Ja;Nej;Trekantig ficka;50;74;22.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ficka för visitkort;1;9;201.85;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ficka för visitkort;10;19;51.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ficka för visitkort;20;49;32.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ficka för visitkort;50;74;22.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Icke;1;9;201.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Icke;10;19;51.4;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Icke;20;49;32.4;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Icke;50;74;22.4;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ryggficka;1;9;201.85;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ryggficka;10;19;51.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ryggficka;20;49;32.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Ryggficka;50;74;22.8;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Trekantig ficka;1;9;201.95;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Trekantig ficka;10;19;51.9;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Trekantig ficka;20;49;32.9;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Ja;Trekantig ficka;50;74;22.9;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ficka för visitkort;1;9;201.5;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ficka för visitkort;10;19;51.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ficka för visitkort;20;49;32.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ficka för visitkort;50;74;22.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Icke;1;9;201.1;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Icke;10;19;51.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Icke;20;49;32.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Icke;50;74;22.05;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ryggficka;1;9;201.5;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ryggficka;10;19;51.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ryggficka;20;49;32.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Ryggficka;50;74;22.45;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Trekantig ficka;1;9;201.6;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Trekantig ficka;10;19;51.55;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Trekantig ficka;20;49;32.55;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR23;Nej;Nej;Trekantig ficka;50;74;22.55;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Ficka för visitkort;1;9;202.15;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Ficka för visitkort;10;19;52.15;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Ficka för visitkort;20;49;33.15;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Ficka för visitkort;50;74;23.15;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Icke;1;9;201.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Icke;10;19;51.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Icke;20;49;32.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Icke;50;74;22.75;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Ryggficka;1;9;202.15;0
Reklampärmar;CMYK tryck 4/4;Matt folie;STR30;Ja;Ja;Ryggficka;10;19;52.15;0
